Date,Key Field,Date And Time,Days Of Week,End Date:,End Date And Time,Heat Stress Record Label,Heat Stress Tournament,Label,Months,Start Date:,Start Date And Time,Template Label,Weeks,Years,EWR - Suspension Or Change In Time,Heat Reading Log - EWR Cause Change,Suspension/Change Match Date,Reason For Suspension/adaptation Of Start Time,Heat Stress Date,Heat Stress Match Start Time,Time Of Heat Reading,Heat Stress Index,Heat Rule In/out,Air Temperature,Ground Temperature,Relative Humidity,Type Of Day,AQI Reading,event-uuid,group-uuid
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-29-2022,18:00:00,17:30:00,18.6,Out,25.9,24.9,35,Sunny,,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-30-2022,10:00:00,10:00:00,17.9,Out,23,25.1,42.3,Sunny,31,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-30-2022,5:30:00,17:00:00,19.3,Out,27.8,26.9,34,Partial Clouds,,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-31-2022,10:00:00,9:30:00,19.1,Out,23.1,25.1,51.7,Partial Clouds,,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-31-2022,15:30:00,15:00:00,18.6,Out,22.8,23.7,51.8,Partial Clouds,,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/01/2023,10:00:00,9:30:00,25.1,Out,28.2,45.2,29.5,Partial Clouds,,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/01/2023,17:00:00,16:30:00,19.3,Out,27.8,26.9,34,Sunny,17,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/02/2023,10:00:00,9:30:00,23.4,Out,28.3,41.7,25.3,Sunny,20,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,449232929544924.1535532407United Cup PERTH24.742.920.844924.1535532407Sunny2022-W52,29.12.2022 3:41:07,3,12-29-2022,,United Cup PERTH,2023 - UNITED CUP,United Cup PERTH,2022-12,12/28/2022,29.12.2022 3:41:07,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/02/2023,17:30:00,17:00:00,15.7,Out,23.6,23.1,26,Sunny,,0d0c45de-983a-44d3-87e3-2a0689ca0e3a,5805b2ef-e077-44df-ba6b-0d65fd7f2d5a
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-29-2022,13:00:00,12:30:00,21.6,Out,24.6,25.8,56,Cloudy,,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-29-2022,19:00:00,18:30:00,20.9,Out,24.1,24.9,62.5,Cloudy,,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-30-2022,13:00:00,12:30:00,23.1,Out,25.9,26.1,70.1,Cloudy,,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,12-31-2022,10:00:00,10:00:00,22.1,Out,26.4,23.4,65.6,Partial Clouds,,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/02/2023,13:00:00,12:30:00,21.2,Out,27.1,26.2,49.6,Partial Clouds,,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/01/2023,12:00:00,11:30:00,21.3,Out,24.9,25.3,62,"Cloudy,Humid",,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/03/2023,12:00:00,11:30:00,22.1,Out,28.2,26.9,46.9,"Humid ,Partial Clouds",,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/04/2023,14:00:00,13:30:00,24.7,Out,30.2,29.1,49.1,"Sunny ,Humid",,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
28/12/2022,44923118044924.1225810185Brisbane United Cup 202321.625.85644924.1225810185Cloudy2022-W52,29.12.2022 2:56:31,3,12-29-2022,,Brisbane United Cup 2023,2023 - UNITED CUP,Brisbane United Cup 2023,2022-12,12/28/2022,29.12.2022 2:56:31,Environmental Data Entry Sheet,2022-W52,2022,,,,,1/04/2023,20:00:00,19:30:00,23.9,Out,24.9,27.3,84.1,Cloudy,,aae71dfc-da44-443b-a06c-931c3cdd8432,f25825bd-873c-45f7-a84f-8733e2d50ee8
27/11/2022,448923054844892.8711111111Montevideo 202225.836.573.244892.8711111111Sunny2022-W47,27.11.2022 20:54:24,7,11-27-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/27/2022,27.11.2022 20:54:24,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-27-2022,18:30:00,17:45:00,25.8,Out,26.6,36.5,73.2,Sunny,17,21e0b850-cefa-4771-9f85-f8e69d9845b0,69442def-2305-4b0b-9982-643a1543e972
26/11/2022,448913054844891.8356134259Montevideo 202228.645.757.244891.8356134259Sunny2022-W47,26.11.2022 20:03:17,6,11-26-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/26/2022,26.11.2022 20:03:17,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-26-2022,16:30:00,15:45:00,28.6,Out,28.6,45.7,57.2,Sunny,19,26cdc293-dc2c-46a0-bc6a-85c370d4d7c2,ad2f8fa1-d2c6-46df-b4be-5198ce9bdaeb
26/11/2022,448913054844891.8356134259Montevideo 202228.645.757.244891.8356134259Sunny2022-W47,26.11.2022 20:03:17,6,11-26-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/26/2022,26.11.2022 20:03:17,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-26-2022,16:30:00,19:00:00,23.1,Out,25.7,25.4,76,Sunny,19,26cdc293-dc2c-46a0-bc6a-85c370d4d7c2,ad2f8fa1-d2c6-46df-b4be-5198ce9bdaeb
25/11/2022,448903054844890.9271990741Montevideo 20222436.561.244890.9271990741Partial Clouds2022-W47,25.11.2022 22:15:10,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 22:15:10,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-25-2022,14:00:00,13:40:00,24,Out,23.9,36.5,61.2,Partial Clouds,35,472bb640-6997-4682-98ac-03c18821dbf4,06b43dc0-d5aa-4d45-8619-1000bde6a1f1
25/11/2022,448903054844890.9271990741Montevideo 20222436.561.244890.9271990741Partial Clouds2022-W47,25.11.2022 22:15:10,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 22:15:10,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-25-2022,14:00:00,18:00:00,19.2,Out,21.2,23.2,72.5,Partial Clouds,35,472bb640-6997-4682-98ac-03c18821dbf4,06b43dc0-d5aa-4d45-8619-1000bde6a1f1
25/11/2022,448903054844890.7806944444Montevideo 20222747.82944890.7806944444Sunny2022-W47,25.11.2022 18:44:12,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 18:44:12,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-24-2022,13:00:00,12:45:00,27,Out,33.8,47.8,29,Sunny,32,dcc2239f-9bb8-4222-b91b-dda7d79bd58f,42f7e1ba-414e-4608-8691-a3d85e4dc935
25/11/2022,448903054844890.7806944444Montevideo 20222747.82944890.7806944444Sunny2022-W47,25.11.2022 18:44:12,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 18:44:12,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-24-2022,13:00:00,15:45:00,29.5,Out,36.3,48.2,40.1,Sunny,32,dcc2239f-9bb8-4222-b91b-dda7d79bd58f,42f7e1ba-414e-4608-8691-a3d85e4dc935
25/11/2022,448903054844890.777025463Montevideo 202220.738.924.844890.777025463Sunny2022-W47,25.11.2022 18:38:55,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 18:38:55,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-23-2022,12:00:00,11:35:00,20.7,Out,27.9,38.9,24.8,Sunny,17,096267c5-aad0-4db4-ad93-4e2c89b9d5de,eafe96a3-21cb-44d0-8a20-cad1ec3852b0
25/11/2022,448903054844890.777025463Montevideo 202220.738.924.844890.777025463Sunny2022-W47,25.11.2022 18:38:55,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 18:38:55,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-23-2022,12:00:00,15:10:00,25.2,Out,29,43,46.1,Sunny,17,096267c5-aad0-4db4-ad93-4e2c89b9d5de,eafe96a3-21cb-44d0-8a20-cad1ec3852b0
25/11/2022,448903054844890.777025463Montevideo 202220.738.924.844890.777025463Sunny2022-W47,25.11.2022 18:38:55,5,11-25-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/25/2022,25.11.2022 18:38:55,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-23-2022,12:00:00,18:30:00,22.8,Out,25.5,36.1,51.4,Sunny,17,096267c5-aad0-4db4-ad93-4e2c89b9d5de,eafe96a3-21cb-44d0-8a20-cad1ec3852b0
21/11/2022,448862952844886.8460648148Montevideo 202220.420.299.944886.8460648148Cloudy2022-W47,21.11.2022 20:18:20,1,11-21-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/21/2022,21.11.2022 20:18:20,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-21-2022,13:00:00,12:30:00,20.4,Out,20.7,20.2,99.9,Cloudy,47,887eab38-83c6-4adb-a282-e9fd00e0969b,e564d9ea-1677-4d4d-ac90-7034c38cd0a2
21/11/2022,448862952844886.8460648148Montevideo 202220.420.299.944886.8460648148Cloudy2022-W47,21.11.2022 20:18:20,1,11-21-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/21/2022,21.11.2022 20:18:20,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-22-2022,12:00:00,11:30:00,20.2,Out,22.4,32,55.2,Cloudy,27,887eab38-83c6-4adb-a282-e9fd00e0969b,e564d9ea-1677-4d4d-ac90-7034c38cd0a2
21/11/2022,448862952844886.8460648148Montevideo 202220.420.299.944886.8460648148Cloudy2022-W47,21.11.2022 20:18:20,1,11-21-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/21/2022,21.11.2022 20:18:20,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-22-2022,12:00:00,15:00:00,22.1,Out,23.9,41.9,44.4,Partial Clouds,,887eab38-83c6-4adb-a282-e9fd00e0969b,e564d9ea-1677-4d4d-ac90-7034c38cd0a2
21/11/2022,448862952844886.8460648148Montevideo 202220.420.299.944886.8460648148Cloudy2022-W47,21.11.2022 20:18:20,1,11-21-2022,,Montevideo 2022,2022 - MONTEVIDEO 125,Montevideo 2022,2022-11,11/21/2022,21.11.2022 20:18:20,Environmental Data Entry Sheet,2022-W47,2022,,,,,11-22-2022,12:00:00,17:30:00,21.6,Out,23.9,40.3,44.5,Sunny,,887eab38-83c6-4adb-a282-e9fd00e0969b,e564d9ea-1677-4d4d-ac90-7034c38cd0a2
14/11/2022,44879118444879.5661226852buenos aires 202226.941.551.444879.5661226852Sunny2022-W46,14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-19-2022,12:00:00,12:00:00,26.9,Out,30.2,41.5,51.4,Sunny,,d6b421ed-14f3-4012-b0c1-be0f06080ede,6fd61db5-5caf-4663-b2f9-8a26b5073dfb
14/11/2022,44879118444879.5661226852buenos aires 202226.941.551.444879.5661226852Sunny2022-W46,14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-19-2022,12:00:00,14:00:00,27.8,Out,33.3,42.4,49,Partial Clouds,,d6b421ed-14f3-4012-b0c1-be0f06080ede,6fd61db5-5caf-4663-b2f9-8a26b5073dfb
14/11/2022,44879118444879.5661226852buenos aires 202226.941.551.444879.5661226852Sunny2022-W46,14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-20-2022,13:00:00,12:30:00,,Out,1,,,,,d6b421ed-14f3-4012-b0c1-be0f06080ede,6fd61db5-5caf-4663-b2f9-8a26b5073dfb
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-14-2022,10:30:00,10:00:00,18.5,Out,23.1,28,45,"Cloudy,Windy",22,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-15-2022,10:30:00,10:00:00,22.5,Out,26,42.3,36.5,Sunny,19,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-15-2022,10:30:00,15:00:00,25.2,Out,28.2,46.6,38,Sunny,,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-16-2022,10:30:00,10:00:00,26.8,Out,28.1,49.2,47.1,Sunny,20,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-16-2022,10:30:00,12:00:00,27.8,Out,31.1,46.2,46.3,Sunny,20,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-16-2022,10:30:00,15:00:00,27.7,Out,31.8,46.7,39.2,"Sunny ,Humid",,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-17-2022,10:30:00,10:00:00,23.8,Out,25.4,39.6,54.7,Cloudy,53,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-17-2022,10:30:00,12:00:00,25.4,Out,29.8,40.1,49,Sunny,,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-18-2022,10:30:00,10:00:00,26.3,Out,32.1,42.4,48,Sunny,,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
14/11/2022,"44879118444879.5661226852buenos aires 202218.5284544879.5661226852Cloudy,Windy2022-W46",14.11.2022 13:35:13,1,11-14-2022,,buenos aires 2022,2022 - BUENOS AIRES 125,buenos aires 2022,2022-11,11/14/2022,14.11.2022 13:35:13,Environmental Data Entry Sheet,2022-W46,2022,,,,,11-18-2022,10:30:00,12:30:00,27.5,Out,33.6,44.6,48,Sunny,,be1a2693-1721-4bbe-9580-e3a5deb81bf9,3d21e62b-47e0-4b19-b40c-7db913ebbf07
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/06/2022,13:00:00,15:30:00,22.1,Out,28.1,37.3,28.4,Sunny,105,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/07/2022,13:00:00,12:30:00,25.7,Out,31.1,48.9,25.6,"Dry ,Sunny",77,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/07/2022,13:00:00,12:30:00,25.2,Out,32.8,47.3,20.5,"Sunny ,Dry",,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/08/2022,12:00:00,11:30:00,21.6,Out,25.6,36.7,38.5,"Partial Clouds,Dry",80,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/08/2022,12:00:00,15:00:00,23.2,Out,25.9,42.3,41.1,"Cloudy,Dry",,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/09/2022,13:00:00,12:30:00,15.6,Out,17.8,22.7,42.8,Cloudy,59,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
6/11/2022,448712941944871.8552662037Chile 2022 Environmental22.137.328.444871.8552662037Sunny2022-W44,06.11.2022 20:31:35,7,11/06/2022,,Chile 2022 Environmental,2022 - COLINA 125,Chile 2022 Environmental,2022-11,11/06/2022,06.11.2022 20:31:35,Environmental Data Entry Sheet,2022-W44,2022,,,,,11/09/2022,13:00:00,15:30:00,15.9,Out,20.3,23.6,42.8,Cloudy,,c9f5bea7-b464-4a61-8e1c-fe78b5f51770,feaae1ca-63d3-4397-80dd-9654cb7d2a90
