Tournament Name,Year,Date,Time,WBGT,AQI Reading,EWCR,Air Temperature,Relative Humidity,Type of Day,Tournament City,Tournament Level,Region,Month,Hour
2023 - STRASBOURG,2023.0,05-26-2023,15:30:00,22.4,,OUT,25.3,38.2,"Sunny ,Windy",STRASBOURG,250,Europe,,15.0
2023 - STRASBOURG,2023.0,05-27-2023,12:00:00,20.1,3.0,OUT,22.9,34.1,"Sunny ,Windy",STRASBOURG,250,Europe,,12.0
2023 - STRASBOURG,2023.0,05-27-2023,14:30:00,23.6,,OUT,26.1,33.5,"Sunny ,Windy",STRASBOURG,250,Europe,,14.0
2023 - PARIS 125,2023.0,05-15-2023,9:30:00,12.0,5.0,OUT,13.9,68.3,Cloudy,PARIS,,Europe,,9.0
2023 - PARIS 125,2023.0,05-15-2023,1:00:00,14.5,5.0,OUT,17.7,57.5,Cloudy,PARIS,,Europe,,1.0
2023 - PARIS 125,2023.0,05-16-2023,9:30:00,8.9,3.0,OUT,11.6,59.9,Sunny,PARIS,,Europe,,9.0
2023 - PARIS 125,2023.0,05-16-2023,13:00:00,17.5,3.0,OUT,19.4,37.8,Sunny,PARIS,,Europe,,13.0
2023 - PARIS 125,2023.0,05-16-2023,4:00:00,12.9,4.0,OUT,18.0,33.4,Sunny,PARIS,,Europe,,4.0
2023 - PARIS 125,2023.0,05-17-2023,10:30:00,13.2,3.0,OUT,15.0,40.1,Sunny,PARIS,,Europe,,10.0
2023 - PARIS 125,2023.0,05-18-2023,10:30:00,17.2,3.0,OUT,18.6,37.1,Sunny,PARIS,,Europe,,10.0
2023 - PARIS 125,2023.0,05-18-2023,1:00:00,18.7,3.0,OUT,20.2,29.1,Sunny,PARIS,,Europe,,1.0
2023 - PARIS 125,2023.0,05-18-2023,4:00:00,17.2,3.0,OUT,19.2,28.4,Sunny,PARIS,,Europe,,4.0
2023 - PARIS 125,2023.0,05-17-2023,13:30:00,17.2,,OUT,21.1,32.4,Sunny,PARIS,,Europe,,13.0
2023 - PARIS 125,2023.0,05-19-2023,10:30:00,15.4,4.0,OUT,18.7,53.0,Sunny,PARIS,,Europe,,10.0
2023 - PARIS 125,2023.0,05-19-2023,13:30:00,22.1,,OUT,20.8,28.2,Cloudy,PARIS,,Europe,,13.0
2023 - PARIS 125,2023.0,05-20-2023,10:30:00,17.4,4.0,OUT,19.4,47.8,Sunny,PARIS,,Europe,,10.0
2023 - PARIS 125,2023.0,05-20-2023,13:30:00,20.6,,OUT,27.6,30.2,Sunny,PARIS,,Europe,,13.0
2023 - PARIS 125,2023.0,05-20-2023,16:00:00,20.2,,OUT,21.1,32.5,Cloudy,PARIS,,Europe,,16.0
2023 - FLORENCE 125,2023.0,05-14-2023,16:30:00,15.6,,OUT,118.1,59.6,Cloudy,FLORENCE,,Europe,,16.0
2023 - FLORENCE 125,2023.0,05-15-2023,9:30:00,19.3,28.0,OUT,18.1,60.7,Sunny,FLORENCE,,Europe,,9.0
2023 - FLORENCE 125,2023.0,05-15-2023,12:30:00,17.5,,OUT,21.2,53.1,Cloudy,FLORENCE,,Europe,,12.0
2023 - FLORENCE 125,2023.0,05-15-2023,19:30:00,16.1,,OUT,20.6,45.9,Cloudy,FLORENCE,,Europe,,19.0
2023 - FLORENCE 125,2023.0,05-16-2023,14:00:00,15.8,,OUT,18.4,56.3,Cloudy,FLORENCE,,Europe,,14.0
2023 - FLORENCE 125,2023.0,05-16-2023,18:30:00,15.5,,OUT,18.2,58.6,Cloudy,FLORENCE,,Europe,,18.0
2023 - FLORENCE 125,2023.0,05-17-2023,13:00:00,19.3,,OUT,20.6,59.5,Partial Clouds,FLORENCE,,Europe,,13.0
2023 - FLORENCE 125,2023.0,05-17-2023,15:30:00,17.8,,OUT,21.1,50.0,Partial Clouds,FLORENCE,,Europe,,15.0
2023 - FLORENCE 125,2023.0,05-17-2023,18:30:00,14.0,31.0,OUT,15.6,20.1,Cloudy,FLORENCE,,Europe,,18.0
2023 - FLORENCE 125,2023.0,05-18-2023,11:00:00,19.0,,OUT,21.8,45.6,"Sunny ,Partial Clouds",FLORENCE,,Europe,,11.0
2023 - FLORENCE 125,2023.0,05-18-2023,14:30:00,18.5,,OUT,22.0,45.4,"Sunny ,Partial Clouds",FLORENCE,,Europe,,14.0
2023 - FLORENCE 125,2023.0,05-19-2023,15:30:00,17.1,19.0,OUT,18.7,68.6,Cloudy,FLORENCE,,Europe,,15.0
2023 - FLORENCE 125,2023.0,05-20-2023,12:00:00,17.1,25.0,OUT,19.4,63.0,Cloudy,FLORENCE,,Europe,,12.0
2023 - FLORENCE 125,2023.0,05-20-2023,15:30:00,16.7,25.0,OUT,19.9,58.6,Cloudy,FLORENCE,,Europe,,15.0
2023 - FLORENCE 125,2023.0,05-21-2023,14:30:00,23.2,29.0,OUT,26.2,44.5,Sunny,FLORENCE,,Europe,,14.0
2023 - ROME,2023.0,5/12/2023,13:30:00,20.4,29.0,OUT,24.8,38.1,Sunny,ROME,1000,Europe,5.0,13.0
2023 - ROME,2023.0,5/12/2023,15:30:00,18.8,29.0,OUT,23.2,50.0,Sunny,ROME,1000,Europe,5.0,15.0
2023 - ROME,2023.0,05-13-2023,11:30:00,15.7,35.0,OUT,18.6,58.7,Cloudy,ROME,1000,Europe,,11.0
2023 - ROME,2023.0,05-13-2023,14:30:00,16.6,35.0,OUT,19.5,58.0,"Cloudy,rains",ROME,1000,Europe,,14.0
2023 - ROME,2023.0,05-14-2023,10:30:00,16.7,46.0,OUT,18.8,69.7,Cloudy,ROME,1000,Europe,,10.0
2023 - ROME,2023.0,05-14-2023,13:30:00,19.2,46.0,OUT,23.4,57.5,Partial Clouds,ROME,1000,Europe,,13.0
2023 - ROME,2023.0,05-15-2023,10:30:00,18.5,33.0,OUT,21.6,48.5,Partial Clouds,ROME,1000,Europe,,10.0
2023 - ROME,2023.0,05-15-2023,13:30:00,19.0,33.0,OUT,23.1,42.4,Sunny,ROME,1000,Europe,,13.0
2023 - ROME,2023.0,05-15-2023,15:30:00,18.6,33.0,OUT,23.3,42.5,Cloudy,ROME,1000,Europe,,15.0
2023 - ROME,2023.0,05-16-2023,10:30:00,16.8,27.0,OUT,19.3,62.5,Cloudy,ROME,1000,Europe,,10.0
2023 - ROME,2023.0,05-16-2023,13:30:00,16.6,,OUT,19.5,60.0,Cloudy,ROME,1000,Europe,,13.0
2023 - ROME,2023.0,05-17-2023,16:30:00,19.1,18.0,,20.8,60.6,Cloudy,ROME,1000,Europe,,16.0
2023 - ROME,2023.0,05-18-2023,13:00:00,21.5,30.0,OUT,24.3,63.5,Partial Clouds,ROME,1000,Europe,,13.0
2023 - ROME,2023.0,05-19-2023,15:00:00,20.5,30.0,OUT,21.4,62.4,Cloudy,ROME,1000,Europe,,15.0
2023 - ROME,2023.0,05-20-2023,20:30:00,21.6,31.0,OUT,19.7,65.7,"Cloudy,Dry",ROME,1000,Europe,,20.0
2023 - ROME,2023.0,5/09/2023,10:30:00,19.3,45.0,OUT,23.7,50.3,Sunny,ROME,1000,Europe,5.0,10.0
2023 - ROME,2023.0,5/09/2023,13:30:00,18.9,45.0,OUT,24.6,42.7,Sunny,ROME,1000,Europe,5.0,13.0
2023 - ROME,2023.0,5/09/2023,15:30:00,19.8,45.0,,24.4,49.2,Sunny,ROME,1000,Europe,5.0,15.0
2023 - ROME,2023.0,5/10/2023,10:30:00,17.9,61.0,OUT,19.8,70.4,Cloudy,ROME,1000,Europe,5.0,10.0
2023 - ROME,2023.0,5/10/2023,13:30:00,17.6,61.0,OUT,19.6,67.5,Cloudy,ROME,1000,Europe,5.0,13.0
2023 - ROME,2023.0,5/10/2023,16:00:00,18.1,61.0,,21.1,63.9,Cloudy,ROME,1000,Europe,5.0,16.0
2023 - ROME,2023.0,5/11/2023,10:30:00,18.8,38.0,OUT,22.3,50.6,Sunny,ROME,1000,Europe,5.0,10.0
2023 - ROME,2023.0,5/11/2023,13:30:00,19.2,38.0,OUT,24.2,50.4,Sunny,ROME,1000,Europe,5.0,13.0
2023 - ROME,2023.0,5/11/2023,15:30:00,17.4,38.0,OUT,21.3,50.7,Sunny,ROME,1000,Europe,5.0,15.0
2023 - ROME,2023.0,5/12/2023,10:30:00,18.8,29.0,OUT,22.0,42.7,Sunny,ROME,1000,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/06/2023,13:00:00,19.5,2.0,OUT,20.6,62.5,"Cloudy,Humid",SAINT MALO,,Europe,5.0,13.0
2023 - SAINT MALO 125,2023.0,5/06/2023,15:00:00,18.4,2.0,OUT,21.0,58.7,"Cloudy,Humid",SAINT MALO,,Europe,5.0,15.0
2023 - SAINT MALO 125,2023.0,5/07/2023,14:00:00,16.6,3.0,OUT,19.2,57.0,"Sunny ,Partial Clouds",SAINT MALO,,Europe,5.0,14.0
2023 - SAINT MALO 125,2023.0,5/01/2023,10:30:00,14.9,3.0,OUT,17.7,52.0,"Dry ,Partial Clouds",SAINT MALO,,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/01/2023,13:30:00,16.8,3.0,OUT,19.8,49.8,"Dry ,Sunny",SAINT MALO,,Europe,5.0,13.0
2023 - SAINT MALO 125,2023.0,5/02/2023,10:30:00,11.7,3.0,OUT,13.1,73.0,"Dry ,Sunny",SAINT MALO,,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/02/2023,13:30:00,19.7,3.0,OUT,20.5,55.0,"Sunny ,Partial Clouds",SAINT MALO,,Europe,5.0,13.0
2023 - SAINT MALO 125,2023.0,5/03/2023,10:30:00,15.1,2.0,OUT,17.6,44.4,"Dry ,Sunny",SAINT MALO,,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/03/2023,10:30:00,20.2,2.0,OUT,24.7,30.0,"Sunny ,Dry",SAINT MALO,,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/04/2023,10:30:00,14.2,3.0,OUT,16.2,67.0,"Humid ,Cloudy,Windy",SAINT MALO,,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/04/2023,13:30:00,16.5,3.0,OUT,20.8,53.4,"Partial Clouds,Humid",SAINT MALO,,Europe,5.0,13.0
2023 - SAINT MALO 125,2023.0,5/05/2023,10:30:00,19.9,2.0,OUT,21.7,51.2,"Sunny ,Windy",SAINT MALO,,Europe,5.0,10.0
2023 - SAINT MALO 125,2023.0,5/05/2023,15:15:00,16.3,2.0,OUT,19.4,59.5,"Cloudy,Windy",SAINT MALO,,Europe,5.0,15.0
2023 - REUS 125,2023.0,5/04/2023,16:30:00,21.4,,OUT,25.4,52.0,Partial Clouds,REUS,,Europe,5.0,16.0
2023 - REUS 125,2023.0,5/05/2023,10:30:00,17.2,42.0,OUT,20.0,45.1,Sunny,REUS,,Europe,5.0,10.0
2023 - REUS 125,2023.0,5/05/2023,13:00:00,20.3,,OUT,23.4,47.0,Cloudy,REUS,,Europe,5.0,13.0
2023 - REUS 125,2023.0,5/05/2023,15:30:00,24.5,,OUT,25.6,46.8,Cloudy,REUS,,Europe,5.0,15.0
2023 - REUS 125,2023.0,5/06/2023,10:30:00,16.5,39.0,OUT,19.2,42.4,Sunny,REUS,,Europe,5.0,10.0
2023 - REUS 125,2023.0,5/06/2023,13:30:00,20.6,,OUT,22.3,44.5,Sunny,REUS,,Europe,5.0,13.0
2023 - REUS 125,2023.0,5/06/2023,16:30:00,22.9,,OUT,23.0,46.8,Sunny,REUS,,Europe,5.0,16.0
2023 - REUS 125,2023.0,5/07/2023,11:30:00,22.0,23.0,OUT,21.3,44.0,Sunny,REUS,,Europe,5.0,11.0
2023 - REUS 125,2023.0,5/01/2023,9:30:00,15.6,22.0,OUT,19.3,45.6,Sunny,REUS,,Europe,5.0,9.0
2023 - REUS 125,2023.0,5/01/2023,12:30:00,19.1,,OUT,26.1,48.5,Sunny,REUS,,Europe,5.0,12.0
2023 - REUS 125,2023.0,5/02/2023,9:30:00,16.4,23.0,OUT,20.0,46.9,Sunny,REUS,,Europe,5.0,9.0
2023 - REUS 125,2023.0,5/02/2023,14:30:00,19.4,,OUT,21.2,45.0,"Sunny ,Humid",REUS,,Europe,5.0,14.0
2023 - REUS 125,2023.0,5/02/2023,17:30:00,21.1,,OUT,23.6,50.2,"Sunny ,Humid",REUS,,Europe,5.0,17.0
2023 - REUS 125,2023.0,5/03/2023,9:30:00,16.4,30.0,OUT,19.8,57.3,Sunny,REUS,,Europe,5.0,9.0
2023 - REUS 125,2023.0,5/03/2023,13:00:00,21.0,,OUT,23.5,47.1,Sunny,REUS,,Europe,5.0,13.0
2023 - REUS 125,2023.0,5/03/2023,16:30:00,22.5,,OUT,25.6,51.0,Partial Clouds,REUS,,Europe,5.0,16.0
2023 - REUS 125,2023.0,5/04/2023,9:30:00,18.1,45.0,OUT,21.9,59.0,Partial Clouds,REUS,,Europe,5.0,9.0
2023 - REUS 125,2023.0,5/04/2023,13:30:00,20.8,,OUT,23.9,54.9,Partial Clouds,REUS,,Europe,5.0,13.0
2023 - MADRID,2023.0,04-24-2023,9:30:00,20.0,34.0,OUT,24.4,36.9,Sunny,MADRID,1000,Europe,,9.0
2023 - MADRID,2023.0,04-24-2023,12:30:00,21.4,32.0,OUT,25.1,35.1,Sunny,MADRID,1000,Europe,,12.0
2023 - MADRID,2023.0,04-24-2023,14:30:00,22.6,28.0,OUT,24.0,35.2,Sunny,MADRID,1000,Europe,,14.0
2023 - MADRID,2023.0,04-25-2023,9:45:00,21.1,15.0,OUT,24.5,37.6,Sunny,MADRID,1000,Europe,,9.0
2023 - MADRID,2023.0,04-25-2023,11:30:00,22.2,14.0,OUT,25.1,36.4,Sunny,MADRID,1000,Europe,,11.0
2023 - MADRID,2023.0,04-25-2023,13:30:00,21.7,18.0,OUT,25.4,37.1,Sunny,MADRID,1000,Europe,,13.0
2023 - MADRID,2023.0,04-26-2023,10:30:00,23.3,20.0,OUT,30.1,31.7,Sunny,MADRID,1000,Europe,,10.0
2023 - MADRID,2023.0,04-26-2023,13:30:00,23.6,34.0,OUT,30.3,15.6,Sunny,MADRID,1000,Europe,,13.0
2023 - MADRID,2023.0,04-26-2023,16:00:00,24.3,34.0,OUT,31.8,16.1,Sunny,MADRID,1000,Europe,,16.0
2023 - MADRID,2023.0,04-27-2023,10:30:00,19.3,24.0,OUT,25.5,34.3,Partial Clouds,MADRID,1000,Europe,,10.0
2023 - MADRID,2023.0,04-27-2023,13:00:00,24.2,25.0,OUT,29.8,24.5,Sunny,MADRID,1000,Europe,,13.0
2023 - MADRID,2023.0,04-27-2023,15:30:00,23.7,25.0,OUT,29.2,26.8,Sunny,MADRID,1000,Europe,,15.0
2023 - MADRID,2023.0,04-28-2023,10:50:00,19.8,23.0,OUT,21.0,37.4,Cloudy,MADRID,1000,Europe,,10.0
2023 - MADRID,2023.0,04-28-2023,13:30:00,25.8,34.0,OUT,33.3,19.3,Sunny,MADRID,1000,Europe,,13.0
2023 - MADRID,2023.0,04-28-2023,15:30:00,26.8,29.0,OUT,36.2,15.8,Sunny,MADRID,1000,Europe,,15.0
2023 - MADRID,2023.0,04-29-2023,10:30:00,19.2,26.0,OUT,24.9,34.0,Partial Clouds,MADRID,1000,Europe,,10.0
2023 - MADRID,2023.0,5/02/2023,1:00:00,21.8,33.0,OUT,31.1,11.2,Sunny,MADRID,1000,Europe,5.0,1.0
2023 - MADRID,2023.0,5/03/2023,12:30:00,23.2,22.0,OUT,28.4,18.1,Sunny,MADRID,1000,Europe,5.0,12.0
2023 - MADRID,2023.0,5/01/2023,10:30:00,20.0,27.0,OUT,24.6,24.7,Sunny,MADRID,1000,Europe,5.0,10.0
2023 - MADRID,2023.0,5/01/2023,14:30:00,26.6,36.0,OUT,34.7,13.8,Sunny,MADRID,1000,Europe,5.0,14.0
2023 - MADRID,2023.0,04-30-2023,10:30:00,26.4,28.0,OUT,22.8,40.5,Sunny,MADRID,1000,Europe,,10.0
2023 - MADRID,2023.0,04-30-2023,13:30:00,24.2,33.0,OUT,26.6,18.7,Sunny,MADRID,1000,Europe,,13.0
2023 - MADRID,2023.0,5/05/2023,12:30:00,24.9,24.0,OUT,32.8,18.2,Sunny,MADRID,1000,Europe,5.0,12.0
2023 - MADRID,2023.0,5/04/2023,15:30:00,22.3,22.0,OUT,30.5,19.4,Sunny,MADRID,1000,Europe,5.0,15.0
2023 - MADRID,2023.0,5/06/2023,18:00:00,16.7,28.0,OUT,26.6,18.4,Partial Clouds,MADRID,1000,Europe,5.0,18.0
2023 - MADRID,2023.0,5/07/2023,15:00:00,24.2,24.0,OUT,33.2,23.9,Sunny,MADRID,1000,Europe,5.0,15.0
2023 - MADRID,2023.0,5/04/2023,15:00:00,23.0,36.0,OUT,31.7,19.4,Partial Clouds,MADRID,1000,Europe,5.0,15.0
2023 - CHARLESTON,2023.0,4/05/2023,13:00:00,29.4,,OUT,35.4,59.7,Sunny,CHARLESTON,500,North America,4.0,13.0
2023 - CHARLESTON,2023.0,4/05/2023,15:30:00,29.7,,OUT,39.9,64.0,Sunny,CHARLESTON,500,North America,4.0,15.0
2023 - CHARLESTON,2023.0,4/06/2023,10:30:00,23.4,,OUT,26.4,64.0,"Cloudy,Windy",CHARLESTON,500,North America,4.0,10.0
2023 - CHARLESTON,2023.0,4/06/2023,14:30:00,27.8,,OUT,33.2,63.1,Cloudy,CHARLESTON,500,North America,4.0,14.0
2023 - CHARLESTON,2023.0,4/07/2023,10:30:00,21.5,,OUT,24.0,74.7,Cloudy,CHARLESTON,500,North America,4.0,10.0
2023 - CHARLESTON,2023.0,4/07/2023,14:30:00,28.0,,OUT,36.5,51.0,Sunny,CHARLESTON,500,North America,4.0,14.0
2023 - CHARLESTON,2023.0,4/09/2023,10:30:00,11.6,,OUT,11.5,80.9,"Cloudy,Windy",CHARLESTON,500,North America,4.0,10.0
2023 - CHARLESTON,2023.0,4/09/2023,13:30:00,15.0,,OUT,15.2,68.4,"Cloudy,Windy",CHARLESTON,500,North America,4.0,13.0
2023 - CHARLESTON,2023.0,4/01/2023,9:30:00,20.7,25.0,OUT,23.5,63.9,"Windy,Sunny",CHARLESTON,500,North America,4.0,9.0
2023 - CHARLESTON,2023.0,4/01/2023,16:30:00,21.5,,OUT,22.8,73.3,"Sunny ,Windy",CHARLESTON,500,North America,4.0,16.0
2023 - CHARLESTON,2023.0,4/02/2023,9:30:00,18.3,58.0,OUT,22.2,41.4,Sunny,CHARLESTON,500,North America,4.0,9.0
2023 - CHARLESTON,2023.0,4/02/2023,13:30:00,22.9,,OUT,26.9,47.5,,CHARLESTON,500,North America,4.0,13.0
2023 - CHARLESTON,2023.0,4/03/2023,9:30:00,19.4,39.0,OUT,22.3,56.4,,CHARLESTON,500,North America,4.0,9.0
2023 - CHARLESTON,2023.0,4/04/2023,10:30:00,21.7,,OUT,24.5,72.4,,CHARLESTON,500,North America,4.0,10.0
2023 - CHARLESTON,2023.0,4/04/2023,12:30:00,27.4,,OUT,34.9,57.2,Sunny,CHARLESTON,500,North America,4.0,12.0
2023 - CHARLESTON,2023.0,4/04/2023,16:30:00,24.9,,OUT,27.3,60.2,Sunny,CHARLESTON,500,North America,4.0,16.0
2023 - CHARLESTON,2023.0,4/04/2023,14:30:00,29.8,,OUT,34.0,51.3,Sunny,CHARLESTON,500,North America,4.0,14.0
2023 - CHARLESTON,2023.0,4/05/2023,10:30:00,26.4,,OUT,34.6,61.5,Sunny,CHARLESTON,500,North America,4.0,10.0
2023 - BOGOTA,2023.0,4/09/2023,11:30:00,14.3,66.0,OUT,17.2,58.3,Partial Clouds,BOGOTA,250,South America,4.0,11.0
2023 - BOGOTA,2023.0,4/01/2023,9:30:00,13.4,83.0,OUT,15.7,62.9,Cloudy,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/01/2023,14:00:00,20.4,,OUT,24.6,38.2,Partial Clouds,BOGOTA,250,South America,4.0,14.0
2023 - BOGOTA,2023.0,4/02/2023,9:30:00,14.9,54.0,OUT,17.6,58.9,Cloudy,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/03/2023,9:30:00,16.9,37.0,OUT,20.4,38.5,Cloudy,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/04/2023,9:30:00,16.3,54.0,OUT,19.2,46.4,Cloudy,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/05/2023,9:30:00,14.8,,OUT,18.5,48.6,Partial Clouds,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/06/2023,9:30:00,17.7,,OUT,19.8,52.6,Cloudy,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/07/2023,9:30:00,23.8,,OUT,25.7,41.5,Sunny,BOGOTA,250,South America,4.0,9.0
2023 - BOGOTA,2023.0,4/07/2023,14:00:00,15.6,,OUT,18.7,56.5,"Cloudy,Humid",BOGOTA,250,South America,4.0,14.0
2023 - BOGOTA,2023.0,4/08/2023,9:30:00,18.2,,OUT,20.4,51.4,Cloudy,BOGOTA,250,South America,4.0,9.0
2023 - SAN LUIS POTOSI 125,2023.0,03-31-2023,16:30:00,24.3,,OUT,30.3,12.9,Sunny,SAN LUIS POTOSI,,North America,,16.0
2023 - SAN LUIS POTOSI 125,2023.0,4/01/2023,15:30:00,20.1,59.0,OUT,29.7,10.8,Cloudy,SAN LUIS POTOSI,,North America,4.0,15.0
2023 - SAN LUIS POTOSI 125,2023.0,4/01/2023,18:30:00,18.0,,OUT,25.2,9.8,Cloudy,SAN LUIS POTOSI,,North America,4.0,18.0
2023 - SAN LUIS POTOSI 125,2023.0,4/02/2023,15:00:00,24.6,61.0,OUT,28.1,9.2,Sunny,SAN LUIS POTOSI,,North America,4.0,15.0
2023 - SAN LUIS POTOSI 125,2023.0,03-27-2023,10:30:00,21.9,38.0,OUT,29.0,8.2,Sunny,SAN LUIS POTOSI,,North America,,10.0
2023 - SAN LUIS POTOSI 125,2023.0,03-27-2023,14:30:00,25.7,,OUT,37.7,4.0,Sunny,SAN LUIS POTOSI,,North America,,14.0
2023 - SAN LUIS POTOSI 125,2023.0,03-27-2023,17:30:00,18.1,,OUT,29.4,9.3,Sunny,SAN LUIS POTOSI,,North America,,17.0
2023 - SAN LUIS POTOSI 125,2023.0,03-28-2023,13:30:00,20.8,70.0,OUT,29.4,20.4,Sunny,SAN LUIS POTOSI,,North America,,13.0
2023 - SAN LUIS POTOSI 125,2023.0,03-28-2023,15:30:00,26.1,,OUT,32.6,22.7,Sunny,SAN LUIS POTOSI,,North America,,15.0
2023 - SAN LUIS POTOSI 125,2023.0,03-29-2023,13:30:00,20.9,57.0,OUT,26.2,34.0,Cloudy,SAN LUIS POTOSI,,North America,,13.0
2023 - SAN LUIS POTOSI 125,2023.0,03-29-2023,15:30:00,24.7,,OUT,31.4,24.1,Cloudy,SAN LUIS POTOSI,,North America,,15.0
2023 - SAN LUIS POTOSI 125,2023.0,03-29-2023,18:00:00,16.3,,OUT,21.3,47.8,Cloudy,SAN LUIS POTOSI,,North America,,18.0
2023 - SAN LUIS POTOSI 125,2023.0,03-30-2023,13:30:00,24.7,35.0,OUT,32.0,8.9,Sunny,SAN LUIS POTOSI,,North America,,13.0
2023 - SAN LUIS POTOSI 125,2023.0,03-31-2023,13:30:00,25.2,54.0,OUT,33.0,15.2,Sunny,SAN LUIS POTOSI,,North America,,13.0
2023 - MIAMI,2023.0,03-19-2023,10:30:00,23.4,,OUT,25.3,72.1,Sunny,MIAMI,1000,North America,,10.0
2023 - MIAMI,2023.0,03-19-2023,12:45:00,22.4,,OUT,24.8,67.0,Partial Clouds,MIAMI,1000,North America,,12.0
2023 - MIAMI,2023.0,03-19-2023,2:45:00,23.7,,OUT,25.8,63.4,Partial Clouds,MIAMI,1000,North America,,2.0
2023 - MIAMI,2023.0,03-20-2023,11:30:00,15.8,,OUT,18.0,61.0,Partial Clouds,MIAMI,1000,North America,,11.0
2023 - MIAMI,2023.0,03-20-2023,2:53:00,19.3,,OUT,22.8,52.9,Partial Clouds,MIAMI,1000,North America,,2.0
2023 - MIAMI,2023.0,03-20-2023,4:50:00,19.4,,OUT,23.8,51.2,Cloudy,MIAMI,1000,North America,,4.0
2023 - MIAMI,2023.0,03-21-2023,10:45:00,25.8,45.0,OUT,24.0,51.0,Sunny,MIAMI,1000,North America,,10.0
2023 - MIAMI,2023.0,03-21-2023,1:48:00,23.9,,OUT,25.3,41.6,Sunny,MIAMI,1000,North America,,1.0
2023 - MIAMI,2023.0,03-22-2023,10:48:00,26.4,45.0,OUT,28.3,43.3,Sunny,MIAMI,1000,North America,,10.0
2023 - MIAMI,2023.0,03-22-2023,12:45:00,25.9,,OUT,29.3,45.5,Sunny,MIAMI,1000,North America,,12.0
2023 - MIAMI,2023.0,03-22-2023,3:00:00,22.1,,OUT,26.1,53.6,Partial Clouds,MIAMI,1000,North America,,3.0
2023 - MIAMI,2023.0,03-23-2023,11:00:00,26.3,44.0,OUT,28.3,43.3,Sunny,MIAMI,1000,North America,,11.0
2023 - MIAMI,2023.0,03-23-2023,2:00:00,27.6,43.0,OUT,29.3,38.8,Sunny,MIAMI,1000,North America,,2.0
2023 - MIAMI,2023.0,03-23-2023,4:00:00,21.9,43.0,OUT,27.4,45.3,Partial Clouds,MIAMI,1000,North America,,4.0
2023 - MIAMI,2023.0,03-24-2023,11:00:00,25.1,,OUT,28.8,55.1,Sunny,MIAMI,1000,North America,,11.0
2023 - MIAMI,2023.0,03-24-2023,13:30:00,30.4,0.0,IN – MODIFICATION OF PLAY,32.8,40.3,Sunny,MIAMI,1000,North America,,13.0
2023 - MIAMI,2023.0,03-24-2023,16:45:00,24.2,,OUT,27.7,62.4,Partial Clouds,MIAMI,1000,North America,,16.0
2023 - MIAMI,2023.0,03-25-2023,11:00:00,29.6,35.0,OUT,31.8,57.3,Sunny,MIAMI,1000,North America,,11.0
2023 - MIAMI,2023.0,03-25-2023,1:00:00,30.4,,IN – MODIFICATION OF PLAY,31.8,49.5,Sunny,MIAMI,1000,North America,,1.0
2023 - MIAMI,2023.0,03-25-2023,16:00:00,24.2,,OUT,28.1,59.3,Sunny,MIAMI,1000,North America,,16.0
2023 - MIAMI,2023.0,03-26-2023,10:30:00,31.2,37.0,IN – MODIFICATION OF PLAY,32.6,48.8,Sunny,MIAMI,1000,North America,,10.0
2023 - MIAMI,2023.0,03-26-2023,13:30:00,28.6,,OUT,31.5,48.4,Sunny,MIAMI,1000,North America,,13.0
2023 - MIAMI,2023.0,03-27-2023,11:40:00,31.6,30.0,IN – MODIFICATION OF PLAY,33.3,43.6,Sunny,MIAMI,1000,North America,,11.0
2023 - MIAMI,2023.0,03-27-2023,14:30:00,27.9,32.0,OUT,31.3,46.9,Sunny,MIAMI,1000,North America,,14.0
2023 - MIAMI,2023.0,03-27-2023,18:35:00,24.3,,OUT,27.4,69.3,Partial Clouds,MIAMI,1000,North America,,18.0
2023 - MIAMI,2023.0,03-28-2023,1:30:00,30.7,,IN – MODIFICATION OF PLAY,33.9,40.2,Sunny,MIAMI,1000,North America,,1.0
2023 - MIAMI,2023.0,03-28-2023,18:40:00,24.3,,OUT,26.1,80.8,Cloudy,MIAMI,1000,North America,,18.0
2023 - MIAMI,2023.0,03-29-2023,12:30:00,31.1,46.0,IN – MODIFICATION OF PLAY,36.1,36.7,Sunny,MIAMI,1000,North America,,12.0
2023 - MIAMI,2023.0,03-30-2023,14:30:00,23.4,,OUT,26.1,62.1,Sunny,MIAMI,1000,North America,,14.0
2023 - MIAMI,2023.0,03-31-2023,14:30:00,22.4,,OUT,26.3,57.5,Sunny,MIAMI,1000,North America,,14.0
2023 - MIAMI,2023.0,4/01/2023,14:30:00,30.2,,IN – MODIFICATION OF PLAY,32.7,51.1,Sunny,MIAMI,1000,North America,4.0,14.0
