Date,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity,Type of Day,AQI Reading,EWCR,Completion Status,Tournament Name,Tournament Year,Tournament Number,Tournament Surface,Tournament Level,event-uuid,group-uuid
24/11/2024,11-24-2024,Sun,Nov,11,2024,24/11/2024,,24/11/2024,47,11-26-2024,,2024 - BUENOS AIRES 125,11-28-2024,12:30 PM,11:30 AM,,,,,[],,,Incomplete,2024 - BUENOS AIRES 125,,2052,CLAY,125,8040aab6-231f-418a-acc0-8eba3e26fa13,99347e0c-4440-47b0-9525-27b8ebb7f299
24/11/2024,11-24-2024,Sun,Nov,11,2024,24/11/2024,,24/11/2024,47,11-26-2024,,2024 - BUENOS AIRES 125,11-28-2024,12:30 PM,2:15 PM,25.9,27.4,42.4,55.9,[Sunny],52,OUT,Incomplete,2024 - BUENOS AIRES 125,,2052,CLAY,125,8040aab6-231f-418a-acc0-8eba3e26fa13,99347e0c-4440-47b0-9525-27b8ebb7f299
23/11/2024,11-23-2024,Sat,Nov,11,2024,23/11/2024,1.73232E+12,23/11/2024,47,11-23-2024,1,2024 - CHARLESTON 125 #2,11-23-2024,11:00 AM,10:30 AM,14,18.7,28.2,35.2,[Sunny],22,,Incomplete,2024 - CHARLESTON 125 #2,2024,1114,CLAY,125,af5bf1f0-2295-400b-9ee1-b34cc1ef5ab1,32766374-bd43-4f11-aa53-589eb0fd0a67
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,1.73197E+12,19/11/2024,47,11-19-2024,1,2024 - CHARLESTON 125 #2,11-18-2024,10:00 AM,9:30 AM,16.1,18.7,21.7,62.7,[Sunny],26,OUT,Complete,2024 - CHARLESTON 125 #2,2024,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-18-2024,11:00 AM,2:30 PM,24.9,26.9,43.3,50.7,[Sunny],26,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-19-2024,10:00 AM,9:30 AM,18.9,20.5,23.1,74,[Sunny],26,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-19-2024,11:00 AM,12:00 PM,22.1,25.5,30.8,55.2,[Sunny],26,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-19-2024,11:00 AM,3:00 PM,19.6,22.6,23.3,61,[Partial Clouds],26,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-22-2024,11:00 AM,10:45 AM,21.2,23.2,25.8,73.1,[Sunny],28,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-22-2024,11:00 AM,12:00 PM,23.4,25.2,31.7,66.7,[Sunny],28,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-21-2024,11:00 AM,10:45 AM,15.3,22.8,21.4,33.3,[Cloudy],32,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
19/11/2024,11-19-2024,Tue,Nov,11,2024,19/11/2024,,19/11/2024,47,11-19-2024,,2024 - CHARLESTON 125 #2,11-22-2024,11:00 AM,10:45 AM,13.1,16.7,26.4,30.1,"[Partial Clouds, Windy]",40,OUT,Complete,2024 - CHARLESTON 125 #2,,1114,CLAY,125,9a5cf900-9012-4996-8226-3a0c91f31fdd,c6000676-2156-49a7-aba2-3357b357480e
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,1.73189E+12,18/11/2024,47,11-18-2024,1,2024 - COLINA 125,11-17-2024,12:00 PM,11:30 AM,21.5,25.8,40.4,36.5,[Partial Clouds],45,OUT,Complete,2024 - COLINA 125,2024,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-17-2024,12:00 PM,2:00 PM,20.9,27,44.5,30.1,[Sunny],,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-18-2024,12:00 PM,11:30 AM,21.6,27.6,41.4,22,"[Sunny, Dry]",45,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-18-2024,12:00 PM,2:30 PM,21.8,29.3,40.6,20.4,[Sunny],,,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-18-2024,7:00 PM,6:30 PM,23.9,25.4,36.3,32.7,[Sunny],49,,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-19-2024,12:00 PM,11:30 AM,22.2,26.1,43.9,27.2,[Sunny],53,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-19-2024,12:00 PM,2:30 PM,24.1,29.7,45.4,27.9,[Sunny],53,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-19-2024,7:00 PM,6:30 PM,23.7,28.7,44.9,27.9,[Sunny],,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-20-2024,12:00 PM,11:30 AM,17.9,22,29,43.6,"[Partial Clouds, Dry]",53,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-20-2024,12:00 PM,2:30 PM,19.7,25.2,31.9,35.6,"[Partial Clouds, Dry]",,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-21-2024,12:00 PM,11:30 AM,23.3,29.8,40,28.8,"[Sunny, Dry]",66,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-21-2024,12:00 PM,3:00 PM,23.9,29.9,39.9,32.8,"[Sunny, Dry]",,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-21-2024,12:00 PM,6:30 PM,24.3,28.9,44.7,30.2,"[Sunny, Dry]",,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-22-2024,12:00 PM,11:30 AM,19.3,24.9,32.6,37,"[Sunny, Dry]",40,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-22-2024,6:00 PM,5:30 PM,22.4,27.6,41.1,30.6,"[Sunny, Dry]",,,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-23-2024,6:00 PM,5:30 PM,25.4,31.9,45.1,28.4,"[Sunny, Windy, Dry]",67,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
18/11/2024,11-18-2024,Mon,Nov,11,2024,18/11/2024,,18/11/2024,47,11-18-2024,,2024 - COLINA 125,11-24-2024,6:30 PM,6:00 PM,24.3,31.9,44,30.1,"[Sunny, Windy, Dry]",60,OUT,Complete,2024 - COLINA 125,,2076,CLAY,125,0d3e7857-6d28-4716-8ddc-f2bd1faa0cc5,a445f06c-e4be-4fef-a90c-aeff364d97a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,1.73093E+12,7/11/2024,45,11/07/2024,1,2024 - CALI 125,11/04/2024,10:30 AM,10:00 AM,27.1,30.8,35.4,52.1,"[Sunny, Humid]",8,OUT,Incomplete,2024 - CALI 125,2024,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/04/2024,10:30 AM,1:30 PM,28.8,35.7,35.7,57.8,"[Sunny, Humid]",8,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/04/2024,10:30 AM,3:00 PM,26.7,35.6,36.5,64.1,"[Sunny, Humid]",8,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/05/2024,10:30 AM,10:00 AM,27.3,30.4,43.2,50.8,"[Sunny, Humid]",9,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/05/2024,10:30 AM,12:30 PM,28.7,32.9,48.2,41.3,"[Sunny, Humid]",9,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/05/2024,10:30 AM,1:30 PM,31.5,35.7,45.7,45.8,"[Sunny, Humid]",9,IN - Modification of Play,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/05/2024,10:30 AM,3:00 PM,30,28.1,32.2,44.8,"[Sunny, Humid]",9,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/06/2024,10:30 AM,10:00 AM,27.6,30.7,44.6,48.4,"[Sunny, Humid]",9,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/06/2024,10:30 AM,12:30 PM,31.1,35.8,46.9,46.9,"[Sunny, Humid]",9,IN - Modification of Play,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/06/2024,10:30 AM,2:30 PM,31,36.3,51.9,35,"[Sunny, Humid]",9,IN - Modification of Play,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/07/2024,11:00 AM,10:30 AM,31.1,34.8,43.7,53.6,"[Sunny, Humid]",7,IN - Modification of Play,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/07/2024,11:00 AM,10:30 AM,31.1,34.8,43.7,53.6,"[Sunny, Humid]",7,IN - Modification of Play,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/07/2024,11:00 AM,3:00 PM,24.8,30.9,30.3,49.3,[Partial Clouds],7,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/08/2024,10:30 AM,10:00 AM,20.6,34.9,51.4,34.9,[Cloudy],6,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/08/2024,10:30 AM,12:00 PM,28.4,30.3,45.3,49.4,[Cloudy],6,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
7/11/2024,11/07/2024,Thu,Nov,11,2024,7/11/2024,,7/11/2024,45,11/07/2024,,2024 - CALI 125,11/09/2024,11:00 AM,11:00 AM,27.4,30.1,41.4,55.6,"[Sunny, Partial Clouds]",31,OUT,Incomplete,2024 - CALI 125,,1110,CLAY,125,023475d3-6196-435e-bde6-cb0aa2009746,ea142654-a9a0-46f2-a358-0bf1e3ae81a4
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,1.73042E+12,1/11/2024,44,11/01/2024,1,2024 - HONG KONG 250,10-26-2024,10:00 AM,9:45 AM,24.2,27.6,30.7,65,[Cloudy],87,OUT,Complete,2024 - HONG KONG 250,2024,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-26-2024,,12:45 PM,24.9,27.9,29.1,69.9,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-26-2024,,3:30 PM,23.1,25.2,22.9,81.2,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-27-2024,10:00 AM,9:30 AM,24.2,26.5,29.3,78.8,[Cloudy],76,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-27-2024,,12:30 PM,27.7,29.2,36.7,70.5,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-28-2024,2:00 PM,1:30 PM,26.1,28.2,37.6,58.8,[Cloudy],81,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-28-2024,,3:30 PM,23.8,26.5,28.7,69.2,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-29-2024,2:00 PM,1:30 PM,24.5,27.6,31.3,63.3,[Cloudy],59,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-29-2024,,3:30 PM,,,,,[],,,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-30-2024,2:00 PM,1:30 PM,29.8,31.9,53.2,42.5,[Partial Clouds],75,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-30-2024,,4:00 PM,26,27.9,36.3,64,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-31-2024,2:00 PM,1:30 PM,28,32.1,48.7,41,[Sunny],69,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,10-31-2024,,4:30 PM,,,,,[],,,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/01/2024,2:00 PM,1:30 PM,29.8,38.9,52.6,34.3,[Sunny],88,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/01/2024,,4:30 PM,21.1,32.4,40.4,50,[Sunny],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/01/2024,6:30 PM,6:00 PM,28.1,22.3,26.3,60,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/02/2024,2:00 PM,1:30 PM,23.8,27.5,33.1,54.1,[Cloudy],77,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/02/2024,5:00 PM,4:45 PM,23,25.8,28.6,61.6,[Cloudy],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/03/2024,1:30 PM,1:00 PM,25.1,28.3,34.3,57,[Cloudy],82,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
1/11/2024,11/01/2024,Fri,Nov,11,2024,1/11/2024,,1/11/2024,44,11/01/2024,,2024 - HONG KONG 250,11/03/2024,4:00 PM,3:30 PM,28.1,29.3,44.6,59,[Partial Clouds],,OUT,Complete,2024 - HONG KONG 250,,1074,HARD,250,8a8d5315-b593-44d8-8a5e-b100908eded2,fea87f8f-b2ee-4183-a4ed-69c1ff7de6bb
29/10/2024,10-29-2024,Tue,Oct,10,2024,29/10/2024,1.73016E+12,29/10/2024,44,10-29-2024,1,2024 - SANTA CRUZ 125,10-28-2024,2:00 PM,1:30 PM,32.2,36.8,45.4,51.7,[Sunny],50,IN - Monitor for Suspension,Complete,2024 - SANTA CRUZ 125,2024,1115,CLAY,125,66034999-9cd9-447a-b6da-3e5073696c13,86fbd7c0-1734-40df-9b9a-9608ca5bd9da
29/10/2024,10-29-2024,Tue,Oct,10,2024,29/10/2024,,29/10/2024,44,10-29-2024,,2024 - SANTA CRUZ 125,10-28-2024,2:00 PM,2:45 PM,31.7,36.6,47.6,43.8,[Sunny],50,IN - Monitor for Suspension,Complete,2024 - SANTA CRUZ 125,,1115,CLAY,125,66034999-9cd9-447a-b6da-3e5073696c13,86fbd7c0-1734-40df-9b9a-9608ca5bd9da
29/10/2024,10-29-2024,Tue,Oct,10,2024,29/10/2024,,29/10/2024,44,10-29-2024,,2024 - SANTA CRUZ 125,10-28-2024,2:00 PM,4:00 PM,31,31.2,42.1,40,[Sunny],,IN - Monitor for Suspension,Complete,2024 - SANTA CRUZ 125,,1115,CLAY,125,66034999-9cd9-447a-b6da-3e5073696c13,86fbd7c0-1734-40df-9b9a-9608ca5bd9da
29/10/2024,10-29-2024,Tue,Oct,10,2024,29/10/2024,,29/10/2024,44,10-29-2024,,2024 - SANTA CRUZ 125,10-28-2024,2:00 PM,7:00 PM,23.3,26.1,25.5,73.8,[Sunny],,OUT,Complete,2024 - SANTA CRUZ 125,,1115,CLAY,125,66034999-9cd9-447a-b6da-3e5073696c13,86fbd7c0-1734-40df-9b9a-9608ca5bd9da
