Date_sb,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year_sb,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity_sb,Type of Day,AQI Reading_sb,EWCR,Completion Status,Tournament,Year_sb,Tournament Number,Tournament Surface,Tournament Level,event-uuid_sb,group-uuid_sb,Date_catapult,Key Field,Date And Time,Days Of Week,End Date:,End Date And Time,Heat Stress Record Label,Label,Months,Start Date:,Start Date And Time,Template Label,Weeks,Year_catapult,EWR - Suspension Or Change In Time,Heat Reading Log - EWR Cause Change,Suspension/Change Match Date,Reason For Suspension/adaptation Of Start Time,Heat Stress Date,Heat Stress Match Start Time,Time Of Heat Reading,Heat Stress Index,Heat Rule In/out,Air Temperature,Ground Temperature,Relative Humidity_catapult,Type Of Day,AQI Reading_catapult,event-uuid_catapult,group-uuid_catapult
,,,,,,,,,,,,,,,,,,,,,,,,2021 - ADELAIDE 500,,,,,,,,44248105444249.0066666667Adelaide 202117.923.448.444249.0066666667Cloudy2021-W07,22.02.2021 0:09:36,7.0,02-22-2021,,Adelaide 2021,Adelaide 2021,2021-02,2/21/2021,22.02.2021 0:09:36,Environmental Data Entry Sheet,2021-W07,2021.0,,,,,02-24-2021,11:00:00,10:30:00,14.7,Out,19.8,24.0,30.6,Cloudy,55.0,54ce8b79-5b19-4c14-9fe1-b4eac772b6e1,e7c0c537-07ae-4388-810e-8aa62bb5daee
,,,,,,,,,,,,,,,,,,,,,,,,2021 - ADELAIDE 500,,,,,,,,44248105444249.0066666667Adelaide 202117.923.448.444249.0066666667Cloudy2021-W07,22.02.2021 0:09:36,7.0,02-22-2021,,Adelaide 2021,Adelaide 2021,2021-02,2/21/2021,22.02.2021 0:09:36,Environmental Data Entry Sheet,2021-W07,2021.0,,,,,02-24-2021,11:00:00,13:00:00,15.8,Out,21.4,22.9,35.2,Sunny,55.0,54ce8b79-5b19-4c14-9fe1-b4eac772b6e1,e7c0c537-07ae-4388-810e-8aa62bb5daee
,,,,,,,,,,,,,,,,,,,,,,,,2021 - ADELAIDE 500,,,,,,,,44248105444249.0066666667Adelaide 202117.923.448.444249.0066666667Cloudy2021-W07,22.02.2021 0:09:36,7.0,02-22-2021,,Adelaide 2021,Adelaide 2021,2021-02,2/21/2021,22.02.2021 0:09:36,Environmental Data Entry Sheet,2021-W07,2021.0,,,,,02-24-2021,11:00:00,15:30:00,16.7,Out,21.9,23.9,37.9,Sunny,25.0,54ce8b79-5b19-4c14-9fe1-b4eac772b6e1,e7c0c537-07ae-4388-810e-8aa62bb5daee
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,1/10/2021,10:00:00,10:00:00,19.2,Out,25.3,32.6,22.5,Sunny,57.0,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,1/10/2021,10:00:00,13:30:00,22.8,Out,29.9,43.3,13.4,Sunny,63.0,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,1/11/2021,10:00:00,10:00:00,18.9,Out,23.4,33.3,26.2,Sunny,,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,1/11/2021,10:00:00,12:30:00,19.9,Out,25.0,31.8,29.8,Sunny,53.0,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,1/11/2021,10:00:00,15:30:00,21.8,Out,29.1,35.5,25.4,Sunny,56.0,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,1/12/2021,10:00:00,10:00:00,24.8,Out,31.0,40.2,28.0,Sunny,62.0,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,01-13-2021,10:00:00,10:00:00,22.1,Out,25.3,36.2,30.0,Sunny,,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - AUSTRALIAN OPEN,,,,,,,2021-08-01,44204116044204.7419328704Australian Open Qualifying - Dubai19.232.622.544204.7419328704Sunny2021-W01,08.01.2021 17:48:23,5.0,1/08/2021,,Australian Open Qualifying - Dubai,Australian Open Qualifying - Dubai,2021-01,1/08/2021,08.01.2021 17:48:23,Environmental Data Entry Sheet,2021-W01,2021.0,,,,,01-13-2021,10:00:00,12:30:00,25.1,Out,31.2,40.8,27.0,Sunny,61.0,27d3943d-302f-4655-a895-e7cff6011821,e95a30fe-23bd-4f65-a2b0-0031fb13ca4b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-20-2021,11:00:00,11:00:00,,,,,,,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-20-2021,11:00:00,13:47:00,27.1,Out,29.3,43.7,45.5,Sunny,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-21-2021,11:00:00,11:31:00,21.3,Out,23.1,31.1,53.9,Partial Clouds,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-21-2021,11:00:00,13:45:00,20.0,Out,25.9,26.5,50.1,Partial Clouds,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-22-2021,12:00:00,12:17:00,16.8,Out,193.0,231.0,567.0,Cloudy,17.0,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-23-2021,12:00:00,11:38:00,24.8,Out,29.1,33.9,48.7,Sunny,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-20-2021,11:00:00,18:00:00,22.7,Out,28.3,30.5,44.6,Partial Clouds,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-25-2021,10:00:00,9:45:00,18.0,Out,21.7,21.9,58.4,Cloudy,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-26-2021,13:00:00,13:00:00,24.7,Out,26.7,42.9,37.3,,34.0,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BAD HOMBURG,,,,,,,,443682978044368.4156944444Bad Hamburg 202144368.41569444442021-W25,21.06.2021 9:58:36,1.0,06-21-2021,,Bad Hamburg 2021,Bad Hamburg 2021,2021-06,6/21/2021,21.06.2021 9:58:36,Environmental Data Entry Sheet,2021-W25,2021.0,,,,,06-22-2021,12:00:00,14:00:00,17.4,Out,20.4,22.7,56.2,Cloudy,,dfb933f3-9dc0-4876-9ab1-b5fb3b731098,0b450cd5-3155-4d2e-bfbf-51d29cc27a1a
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/05/2021,11:00:00,13:30:00,21.7,Out,26.7,31.3,42.8,Partial Clouds,30.0,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/05/2021,13:00:00,16:00:00,20.0,Out,22.7,23.8,65.8,Cloudy,,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/06/2021,10:30:00,10:00:00,21.3,Out,22.3,29.7,64.4,Cloudy,25.0,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/06/2021,13:00:00,13:00:00,22.5,Out,25.0,32.4,52.5,Partial Clouds,,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/06/2021,15:00:00,15:00:00,22.4,Out,26.7,26.7,51.0,Cloudy,,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/07/2021,11:00:00,10:30:00,18.3,Out,20.1,22.9,63.7,Cloudy,,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/07/2021,12:30:00,13:00:00,18.7,Out,21.2,25.1,58.6,"Cloudy,Windy",,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/07/2021,,15:00:00,19.6,Out,22.1,28.7,55.4,"Cloudy,Sunny",,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/08/2021,11:00:00,10:30:00,21.3,Out,24.1,27.4,61.3,Cloudy,29.0,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,44381118644381.4279050926Bastad 125K21.731.342.844381.4279050926Partial Clouds2021-W26,04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/08/2021,13:00:00,13:00:00,22.8,Out,25.3,31.4,54.5,"Partial Clouds,Sunny",34.0,4f22658d-75a6-42fd-8b01-2e0b363aed13,eff9e403-9833-43e8-bcc9-acdbc86ab17f
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,"44381118644381.4279050926Bastad 125K24.631.861.144381.4279050926Partial Clouds,Sunny2021-W26",04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/08/2021,14:00:00,15:00:00,24.6,Out,26.6,31.8,61.1,"Partial Clouds,Sunny",38.0,d43a8022-d5b6-44d1-8313-3b2fa34edd49,5867f192-82a4-417a-970a-1a9de39abb11
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,"44381118644381.4279050926Bastad 125K24.631.861.144381.4279050926Partial Clouds,Sunny2021-W26",04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/09/2021,11:00:00,10:30:00,22.0,Out,22.6,31.1,64.0,"Sunny ,Partial Clouds",23.0,d43a8022-d5b6-44d1-8313-3b2fa34edd49,5867f192-82a4-417a-970a-1a9de39abb11
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,"44381118644381.4279050926Bastad 125K24.631.861.144381.4279050926Partial Clouds,Sunny2021-W26",04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/09/2021,,13:00:00,22.6,Out,24.8,29.2,63.2,Cloudy,28.0,d43a8022-d5b6-44d1-8313-3b2fa34edd49,5867f192-82a4-417a-970a-1a9de39abb11
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,"44381118644381.4279050926Bastad 125K24.631.861.144381.4279050926Partial Clouds,Sunny2021-W26",04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/09/2021,,15:00:00,20.8,Out,24.1,25.6,61.1,Cloudy,30.0,d43a8022-d5b6-44d1-8313-3b2fa34edd49,5867f192-82a4-417a-970a-1a9de39abb11
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BASTAD 125,,,,,,,2021-04-07,"44381118644381.4279050926Bastad 125K24.631.861.144381.4279050926Partial Clouds,Sunny2021-W26",04.07.2021 10:16:11,7.0,7/04/2021,,Bastad 125K,Bastad 125K,2021-07,7/04/2021,04.07.2021 10:16:11,Environmental Data Entry Sheet,2021-W26,2021.0,,,,,7/10/2021,16:00:00,16:00:00,18.9,Out,20.4,21.1,78.3,"Windy,Cloudy",34.0,d43a8022-d5b6-44d1-8313-3b2fa34edd49,5867f192-82a4-417a-970a-1a9de39abb11
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202121.841.427.144343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-21-2021,11:30:00,16:00:00,21.8,Out,24.7,41.4,27.1,,,a0448c2a-8efb-41e6-b997-7fdd679fd814,63ed0b96-0ce2-4327-9e13-f33307f5650b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202121.841.427.144343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-22-2021,11:00:00,10:30:00,20.3,Out,25.6,25.0,43.4,,,a0448c2a-8efb-41e6-b997-7fdd679fd814,63ed0b96-0ce2-4327-9e13-f33307f5650b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202121.841.427.144343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-22-2021,18:00:00,17:30:00,21.4,Out,27.6,36.7,23.0,,,a0448c2a-8efb-41e6-b997-7fdd679fd814,63ed0b96-0ce2-4327-9e13-f33307f5650b
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-15-2021,12:00:00,11:30:00,19.8,Out,21.7,24.3,48.2,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-15-2021,12:26:54,14:00:00,17.7,Out,22.2,23.9,46.4,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-16-2021,12:00:00,11:30:00,17.2,Out,20.6,25.1,48.7,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-16-2021,12:00:00,14:00:00,18.6,Out,23.0,24.0,50.8,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-16-2021,12:26:54,16:00:00,18.4,Out,23.5,25.8,41.7,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-18-2021,12:00:00,11:30:00,17.0,Out,21.9,24.8,41.8,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-18-2021,12:00:00,14:00:00,20.4,Out,22.4,36.0,33.6,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
,,,,,,,,,,,,,,,,,,,,,,,,2021 - BELGRADE,,,,,,,,44343105444343.5060532407Belgrade 202119.824.348.244343.50605324072021-W21,27.05.2021 12:08:43,4.0,05-27-2021,,Belgrade 2021,Belgrade 2021,2021-05,5/27/2021,27.05.2021 12:08:43,Environmental Data Entry Sheet,2021-W21,2021.0,,,,,05-19-2021,12:00:00,11:30:00,17.4,Out,21.0,22.2,55.2,,,b8dde5ae-4984-434c-b986-24b43c71d078,31dc99cb-9df0-48a8-a321-ac385225a7da
